업종,소재지(도로명),축종-품종,사육두수,위도,경도,담당부서,전화번호,기준일
가축사육업,강원도 횡성군 횡성읍 반곡리 528(광학로 294-43),소-한우,70,37.467222,127.950169,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 하대리 65-2(갑천로 609-16),소-한우,12,37.538436,128.163616,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 청일면 춘당리 468(청정로춘당2길 57),소-한우,149,37.594455,128.158186,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 청일면 유동리 957-1(봉덕로 72-61),소-한우,407,37.576877,128.153713,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 공근리 461-1(금계서로 119),소-한우,10,37.577483,127.970666,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 구방리 885(태기로구방2길 63),소-한우,1,37.527322,128.056891,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 강림면 강림리 1816-4(태종로강림7길 27-8),소-한우,79,37.348394,128.120802,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 산전리 343-1,소-한우,93,37.487452,128.085483,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 조항리 686-4,소-한우,42,37.475211,128.201883,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 하궁리 561,소-한우,32,37.497891,128.12323,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 학담리 213-1(학담길 28),소-한우,5,37.537688,127.9614,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 유현리 1320-1(경강로유현10길 80-5),소-한우,19,37.523213,127.87765,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 창봉리 26-1(영서로 608-14),소-한우,8,37.567033,127.955516,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 강림면 강림리 1704(태종로강림6길 57-8),소-한우,134,37.356058,128.115733,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 옥동리 202(성동로 238),소-한우,31,37.508536,128.032558,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 도곡리 304-3(도곡로 198),소-한우,20,37.550169,127.941416,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 영영포리 556-8(영영포남길 53),소-한우,12,37.48733,128.043583,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 덕촌리 150-1(공근남로399번길 140-23),소-한우,9,37.540172,127.993547,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 부창리 26(금계동로 565),소-한우,55,37.586511,128.023575,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 수백리 382(공근남로419번길 29-11),소-한우,20,37.534977,128.002441,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 전촌리 474-3,소-한우,24,37.5662,128.046652,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 어둔리 187,소-한우,9,37.594258,127.968122,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 가곡리 62-1(금계로 ),소-한우,141,37.577969,127.987075,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 상동리 639-1(금계로상동9길 54-13),소-한우,20,37.615347,127.988625,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 개전리 588-5(태기로 453),소-한우,61,37.511475,128.02333,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 청용리 292,소-한우,33,37.469863,127.986905,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 매일리 352-4,소-한우,31,37.556866,128.115872,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 정금리 산 111,소-한우,302,37.50758,128.074375,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 추동리 279-4,소-한우,337,37.485269,128.029113,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 강림면 강림리 1445,소-한우,212,37.363891,128.116191,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 하궁리 537,소-한우,46,37.499144,128.122358,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 학곡리 825,소-한우,8,37.508444,127.946819,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 전촌리 512,소-한우,54,37.564938,128.048305,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 안흥면 소사리 555,소-한우,18,37.468377,128.158675,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 공근리 443-1(금계서로 103),소-한우,5,37.57595,127.970369,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 행정리 277(항재로 216),소-한우,55,37.571786,127.963819,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 어둔리 211-5(금계서로 371),소-한우,4,37.595819,127.969866,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 오원리 939-6,소-한우,1,37.440533,128.097725,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 강림면 강림리 2172-31,소-한우,37,37.367955,128.114583,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 정금리 1238-14(정금서1길 67-41),소-한우,98,37.507308,128.075144,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 양적리 383-2(한우로양적1길 32),소-한우,8,37.471077,128.054408,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 학담리 605-1,소-한우,140,37.530122,127.938608,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 옥동리 454(옥동안길 20),소-한우,83,37.524452,128.031161,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 우항리 681-3,소-한우,54,37.45693,128.072538,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 어둔리 308(금계서로 490-28),소-한우,13,37.605222,127.968022,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 전촌리 474-2(외갑천로 357),소-한우,28,37.566536,128.04713,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 자포곡리 68,소-한우,11,37.515005,128.240366,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 갈풍리 279(갈풍길 141),소-한우,24,37.48543,127.945533,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 상대리 600(갑천로760번길 133-5),소-한우,26,37.517208,128.163616,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 하대리 551-2,소-한우,42,37.457836,128.072691,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 학담리 247(학담4길 13),소-한우,2,37.538647,127.962558,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 초원리 105-11,소-한우,15,37.525277,127.931319,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 창촌리 691-4,소-한우,33,37.490616,127.840391,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 청곡리 69-1(금계로청곡4길 31),소-한우,20,37.557508,127.980647,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 수백리 381(공근남로419번길 29-5),소-한우,47,37.535055,128.003194,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 산전리 153-3(경강로산전3길 81),소-한우,22,37.494766,128.087027,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 산전리 524(경강로산전3길 84),소-한우,130,37.494136,128.088266,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 산전리 156,소-한우,22,37.493172,128.087858,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 산전리 524-1(경강로산전3길 78),소-한우,33,37.493641,128.088313,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 하대리 67-2(하대6길 47),소-한우,126,37.462325,128.089341,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 정금리 780-2(경강로정금2길 33),소-한우,52,37.497955,128.100527,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 강림면 강림리 2479-14,소-한우,49,37.372302,128.134783,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 청일면 유동리 831,소-한우,3,37.586583,128.152241,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 대관대리 106,소-한우,8,37.548166,128.023619,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 청일면 유동리 893-1(청정로 848-12),소-한우,36,37.582211,128.151758,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 구방리 646(태기로구방4길 80),소-한우,14,37.532377,128.066233,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 신촌리 721(신촌3길 34),소-한우,19,37.51775,127.948469,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 부창리 318(금계로부창5길 41),소-젖소,30,37.589752,127.994291,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 하대리 1003(갑천로 434-12),소-한우,36,37.54343,128.148491,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 창촌리 445,소-한우,43,37.4806,127.861561,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 학담리 245(학담4길 13-5),소-한우,9,37.53885,127.961805,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 오원리 568,소-한우,14,37.440255,128.091255,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 청일면 춘당리 405-1(청정로 1066),소-한우,10,37.599436,128.150611,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 대관대리 469-4(외갑천로126번길 43),소-한우,64,37.556902,128.030069,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 창촌리 408(창촌남길 82),소-한우,40,37.481316,127.858225,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 송전리 33,소-한우,24,37.533586,128.025427,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 율동리 324-3(외갑천로 941),소-한우,10,37.567883,128.107108,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 옥동리 672-3(옥동길 34),소-한우,7,37.518319,128.028188,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 부창리 128(금계로부창6길 25-10),소-한우,12,37.595855,128.006475,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 갈풍리 205(갈풍서길 124),소-한우,41,37.475927,127.94175,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 안흥면 지구리 482-1,소-한우,40,37.429488,128.174755,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 병지방리 372-3,소-한우,5,37.604611,128.086541,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 전촌리 117-1(외갑천로 384-74),소-한우,86,37.559644,128.04515,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 매곡리 56(공근남로169번길 100-4),소-한우,20,37.536958,127.980783,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 안흥면 소사리 1076-2,소-한우,22,37.462105,128.149766,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 공근리 223-1(봉화마을2길 1),소-한우,46,37.565505,127.969397,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 정금리 758(경강로정금2길 65),소-한우,13,37.495783,128.101883,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 하대리 922(갑천로406번길 30),소-한우,40,37.540625,128.143977,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 안흥면 소사리 56-2,소-한우,1,37.465886,128.179366,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 학담리 230(학담6길 ),소-한우,23,37.539541,127.957913,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 산전리 201,소-한우,50,37.488422,128.08833,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 상대리 108(갑천로 894),소-한우,70,37.52305,128.182002,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 안흥면 상안리 912-1,소-한우,35,37.413763,128.189216,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 안흥면 소사리 56-2,소-한우,5,37.465886,128.179366,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 마암리 524,소-한우,65,37.538266,128.208441,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 창촌리 547-1,소-한우,8,37.485505,127.849877,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 안흥면 지구리 395(강변로지구7길 37-7),소-한우,24,37.431941,128.175475,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 초원리 469(경강로초원3길 30),소-한우,5,37.529066,127.905994,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 석화리 545-3,소-한우,95,37.478605,127.813283,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 현천리 1369-7,소-한우,603,37.497077,128.159605,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 옥동리 672-2,소-한우,22,37.51818,128.029033,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 강림면 월현리 835-3(주천강로 437),소-한우,36,37.345575,128.160705,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 초원리 275-1(초원길 100),소-한우,6,37.536497,127.922505,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 어둔리 150(금계서로 344),소-육우,109,37.594383,127.972958,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 청일면 갑천리 405(봉덕로248번길 31-71),소-한우,43,37.564377,128.175944,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 대관대리 488-3(외갑천로126번길 24-50),돼지-일반,950,37.551891,128.031477,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 안흥면 송한리 50-2(실미송한길 293-49),돼지-일반,1870,37.43013,128.142691,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 산전리 117-1(경강로산전7길 45),돼지-일반,1200,37.497572,128.09013,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 상하가리 125-3(상하가로258번길 12),돼지-일반,1700,37.483305,128.072538,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 안흥면 소사리 1385(봉화로소사7길 23),돼지-일반,1500,37.466475,128.142277,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 창봉리 684-6(창봉2길 89),돼지-일반,6000,37.572916,127.933047,축산과,033-340-2397,2021-10-12
